lat,lon,price,minimum_nights,number_of_reviews,reviews_per_month,calculated_host_listings_count,availability_365,nbr_丰台区 ,nbr_大兴区 ,nbr_密云县 ,nbr_平谷区 ,nbr_延庆县 ,nbr_怀柔区 ,nbr_房山区,nbr_昌平区,nbr_朝阳区 ,nbr_海淀区,nbr_石景山区,nbr_西城区,nbr_通州区 ,nbr_门头沟区 ,nbr_顺义区 ,rt_Private room,rt_Shared room
39.93358,116.46739,597,1,22,2.91,16,76,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
40.07662,116.32541,315,1,2,0.25,1,90,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
39.93829,116.39633,1080,1,3,0.37,3,177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39.897,116.41599,691,1,2,0.26,5,176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39.89231,116.42313,497,1,1,0.81,8,362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40.08378,116.37409,208,1,1,0.15,20,365,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
39.97417,116.33526,87,1,10,1.3,1,89,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
39.92575,116.6179,302,4,0,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
40.08732,116.37502,221,1,1,0.13,20,365,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
39.99008,116.46844,262,1,1,0.15,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
39.9239,116.51745,121,1,1,0.28,5,77,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
39.91142,116.50358,242,1,5,0.61,30,320,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
39.97423,116.40542,671,1,6,0.78,8,353,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
39.99108,116.33268,476,1,5,0.65,11,358,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
39.94001,116.45624,409,1,4,0.54,3,359,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
39.87613,116.70105,369,1,1,1.0,3,365,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
39.94767,116.46784,1382,15,0,0.0,10,180,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
40.32177,116.63606,564,1,0,0.0,1,91,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
39.87298,116.28345,886,1,0,0.0,1,180,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39.93878,116.40496,2684,1,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40.12194,116.64988999999998,188,7,0,0.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
39.95273,116.32009,490,1,2,0.46,28,364,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
39.92054,116.52385,1181,2,0,0.0,1,173,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
39.90591,116.56546000000002,356,2,4,0.51,7,81,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
39.91604,116.50946,101,1,1,0.14,1,365,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
39.94526,116.42655,718,1,7,1.15,35,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39.98902,116.4357,289,1,8,1.01,2,125,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
39.92324,116.51038,94,1,0,0.0,5,365,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
40.02833,116.33446,255,30,0,0.0,98,365,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
40.03444,116.34904,235,30,0,0.0,98,365,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
39.9004,116.47185,87,1,1,0.16,1,178,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
40.0536,116.31426,497,1,8,1.08,5,83,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
40.05948,117.00875,289,1,1,0.12,8,364,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
39.92281,116.51054,87,1,1,0.15,5,365,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
39.85136,116.39473999999998,429,3,0,0.0,48,298,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39.98274,116.44167,429,1,1,0.13,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
39.89772,116.42249,235,1,44,5.34,8,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
39.98007,116.46513,235,1,3,0.38,4,361,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
39.89903,116.48803999999998,396,15,0,0.0,1,157,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
39.92302,116.47778999999998,127,1,14,1.75,2,27,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
39.90025,116.4872,168,1,23,2.8,3,355,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
39.92199,116.6576,711,1,0,0.0,12,183,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
39.92531,116.51179,74,1,0,0.0,5,365,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
39.98104,116.46503,275,1,21,2.58,4,263,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
39.94259,116.20134,456,2,1,1.0,1,351,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
39.9006,116.39465,550,1,27,3.42,6,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39.89662,116.50522,268,1,7,0.86,3,348,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
39.81243,116.37445,389,1,2,1.62,5,193,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39.84558,116.35514,396,1,8,0.98,10,320,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39.8947,116.50581,497,1,0,0.0,4,364,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
39.90589,116.56713,356,2,8,1.13,3,81,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
39.89627,116.42544,1389,1,2,0.56,8,346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39.95097,116.43673,382,1,17,2.13,1,83,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
39.91167,116.50307,201,1,7,0.86,30,320,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
39.91279,116.50285,349,1,3,0.37,30,361,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
39.90686,116.44091,799,2,29,3.7,1,162,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
39.96649,116.54888,275,3,0,0.0,1,179,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
40.01521,116.36606,396,1,7,0.85,30,359,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
40.0312,116.31475,201,1,4,0.5,5,359,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
39.93997,116.44777,637,1,2,0.91,21,351,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
39.98689,116.31148,248,1,0,0.0,10,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
39.9531,116.31944,268,1,0,0.0,28,364,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
40.05933,116.31335,456,1,1,0.12,1,89,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
39.90988,116.24991,168,1,7,0.86,1,290,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
39.95371,116.31937,490,1,6,1.11,28,364,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
39.95222,116.32057,490,1,2,1.33,28,361,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
39.93095,116.44293,356,2,10,1.26,1,98,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
40.64478,117.26193,778,1,0,0.0,1,91,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39.95384,116.3194,1288,1,2,0.39,28,364,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
39.95248,116.3201,637,1,2,1.33,28,364,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
39.95305,116.31901,490,1,3,0.46,28,364,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
39.98508,116.45757,87,1,3,0.37,2,91,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
39.82161,116.14707,517,1,1,0.13,1,365,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
39.92055,116.40328999999998,886,1,9,1.13,8,159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
39.75926,116.21825,591,2,2,0.26,5,181,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
40.36381,115.99898,188,1,0,0.0,13,365,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
39.97273,116.40858,429,1,14,1.74,2,352,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
40.418,116.53121000000002,1886,1,2,0.29,1,359,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
40.49974,116.09356,127,1,0,0.0,1,364,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
39.89904,116.51313,369,1,6,0.73,1,358,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
40.03642,116.31565,369,1,14,1.75,5,120,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
39.91983,116.40577,738,1,22,2.69,8,134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
39.86855,116.45987,396,1,3,0.37,1,85,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
40.01229,116.35053,208,30,0,0.0,98,365,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
39.97369000000001,116.35003,248,30,0,0.0,98,365,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
39.9888,116.48343,470,1,0,0.0,1,365,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
39.97214,116.34955,235,30,0,0.0,98,365,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
39.99953,116.37268,215,3,1,0.18,98,365,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
39.93226,116.30979,436,1,27,3.33,5,66,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
39.93197,116.45612,470,1,2,0.97,4,361,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
39.93394,116.4562,416,1,1,0.13,4,337,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
39.9427,116.37279,530,1,5,0.67,37,348,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
39.92439,116.44804,416,1,4,0.71,1,361,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
39.87339,116.45428,497,1,5,2.03,1,355,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
39.96113,116.31929,362,1,1,0.25,5,365,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
39.94504000000001,116.43571,362,1,4,0.52,5,362,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
39.97808,116.42188,409,1,3,0.47,5,362,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
39.984,116.3175,476,1,8,1.15,1,340,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
39.96764,116.30902,396,1,4,0.76,37,355,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
39.92181,116.45181,396,1,5,0.62,37,362,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
39.97325,116.30632,497,1,3,0.39,37,351,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
39.97754000000001,116.30733,537,1,1,1.0,37,353,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
39.9657,116.31762,436,1,3,0.43,37,359,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
39.92219,116.45783,369,1,3,1.5,5,362,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
39.93467,116.44401,436,1,1,0.49,3,364,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
39.92568,116.44913,436,1,4,0.56,37,357,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
40.05249,116.43288,409,1,11,1.37,6,362,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
39.92341,116.45256,416,1,1,0.36,37,350,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
39.97747,116.30751,537,1,5,0.73,37,327,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
39.97299,116.39428999999998,436,1,2,0.98,1,363,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
39.91918,116.41766,336,1,16,2.21,1,358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39.9283,116.45749,362,1,5,0.72,5,364,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
39.9493,116.4194,429,1,2,0.27,37,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39.92201,116.45219,570,1,3,0.46,2,267,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
39.95573,116.31683,497,1,0,0.0,3,345,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
39.90105,116.4872,302,1,10,1.28,22,171,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
39.858,116.51962,597,1,3,0.37,13,365,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
39.83922000000001,116.36935,1288,1,2,0.49,1,81,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40.02878,116.44426,289,1,10,1.23,3,256,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
39.86999,116.30078,389,1,2,0.26,5,89,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
39.96611,116.33028,497,1,1,0.44,43,174,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
39.89918,116.50369,530,2,0,0.0,2,51,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
39.96478,116.33119,208,1,13,1.61,43,169,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
39.80831,116.16357,530,1,0,0.0,1,365,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
39.96684000000001,116.33166,201,1,13,1.73,43,172,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
39.91465,116.40636,892,1,23,2.82,1,301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39.85341,116.55173,396,1,0,0.0,3,91,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
40.03252,116.32599,248,1,8,1.02,1,62,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
39.91492,116.5239,490,1,0,0.0,15,359,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
39.93602,116.39045,725,1,23,2.85,6,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39.98234,116.30396,295,1,0,0.0,9,174,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
39.75521,116.2121,201,1,0,0.0,1,90,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
39.83869,116.3864,315,1,1,0.13,3,357,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39.90124,116.50251000000002,382,2,5,0.7,1,93,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
39.88311,116.33156,691,1,2,0.25,1,362,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
39.78396,116.34157,389,1,0,0.0,5,355,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39.94839,116.46651,1376,15,0,0.0,10,180,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
39.92404000000001,116.5245,228,1,1,0.13,1,364,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
39.94835,116.46806,1389,15,0,0.0,10,180,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
39.95427,116.71693,215,7,0,0.0,2,90,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
40.1113,116.3703,396,1,0,0.0,3,365,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
39.58856,115.69066,698,1,3,0.46,1,201,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
40.07975,116.54058,416,1,4,0.5,2,365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
39.95405,116.72125,396,7,0,0.0,2,365,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
39.8961,116.50484,228,1,8,0.99,3,338,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
40.116,116.61127,403,1,0,0.0,1,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
39.89863,116.54973,235,1,4,0.65,6,353,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
40.08748,116.54177,879,1,0,0.0,1,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
40.00474000000001,116.35278999999998,268,1,18,2.24,4,82,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
39.8548,116.55226,329,1,2,0.25,4,365,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
39.80767,116.49022,255,1,0,0.0,5,365,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
40.38437,116.53455,2349,1,0,0.0,6,359,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
40.38416,116.5361,1953,1,0,0.0,6,360,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
40.00573,116.41165,148,2,16,1.98,1,75,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
39.93747000000001,116.38459,570,1,2,0.27,15,357,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
39.93495,116.44353,181,1,0,0.0,3,90,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
39.83499000000001,116.37255,329,1,30,3.93,6,176,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39.89817,116.5504,289,1,21,2.6,4,107,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
40.14102000000001,117.00545,1087,2,0,0.0,1,362,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
39.89752,116.55055,275,1,0,0.0,4,90,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
39.8966,116.5517,255,1,2,1.07,4,90,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
39.89584,116.55051,255,1,2,0.3,4,88,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
39.9137,116.51645,503,3,2,0.26,2,90,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
40.41099000000001,116.32678,671,1,0,0.0,10,365,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
40.03394,116.4029,476,1,0,0.0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
39.929,116.44132,322,1,6,0.75,2,45,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
40.35206,115.98488,819,1,0,0.0,5,181,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
40.03587,116.40679,114,1,1,0.13,4,136,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
39.84408,116.44522,490,1,12,1.53,13,84,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
39.93356,116.4631,228,1,0,0.0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
39.92614,116.47598,1000,1,20,2.5,3,343,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
39.98223,116.33545,221,1,29,3.58,1,85,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
39.8566,116.33863999999998,993,1,0,0.0,1,180,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39.90197,116.40016,1282,1,5,0.72,2,353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40.05471,116.64827,886,1,0,0.0,3,365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
39.92929,116.40639,302,2,15,1.89,6,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39.94684,116.46759,1335,15,0,0.0,10,180,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
39.92544,116.61834,215,2,0,0.0,2,90,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
39.91612,116.52313999999998,450,1,1,0.14,15,359,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
39.91455,116.52019,497,1,0,0.0,15,360,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
39.75011,116.19264,295,1,3,0.37,1,81,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
39.91554,116.52236,396,1,2,0.26,15,360,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
39.91457,116.5248,389,1,0,0.0,10,363,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
39.89404,116.34112,302,1,0,0.0,1,91,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
39.98564,116.45923,87,1,6,0.74,2,91,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
40.45621,115.76801,819,2,3,0.43,1,188,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
40.28905,116.0395,416,1,0,0.0,5,181,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
39.90505,116.26922,181,300,3,0.38,6,365,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
39.90748,116.27267,429,1,7,1.14,6,361,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
39.87975,116.30047,530,1,0,0.0,4,365,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39.92172,116.42477,1201,1,4,0.59,28,353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39.86192,116.4282,503,2,0,0.0,2,180,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39.92217,116.4204,597,1,5,1.15,28,355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
39.92189000000001,116.42446,597,1,5,1.15,28,353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
39.92337,116.42481,597,1,1,1.0,28,353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
39.92307,116.41911,597,1,3,0.39,28,353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
39.91503,116.52624,470,1,0,0.0,1,365,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
39.92417,116.42071,1302,1,1,0.19,28,354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39.8693,116.42437,201,1,40,5.0,1,277,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
39.85611,116.44113,389,1,2,0.42,7,348,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39.9479,116.46657,403,15,0,0.0,10,180,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
39.84537,116.44868,591,1,2,0.3,7,348,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
39.97046,116.50653,503,1,0,0.0,1,90,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
39.9594,116.33506,570,1,3,0.42,27,355,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
39.98903,116.43544,289,1,14,1.79,2,124,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
39.93929,116.4538,852,1,17,2.1,17,101,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
39.91162,116.34626000000002,456,1,11,1.4,1,113,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
40.35395,115.97958,228,1,0,0.0,5,90,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
39.96597,116.32738,369,1,2,0.39,4,80,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
39.96412,116.33916,336,1,0,0.0,29,242,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
39.97197,116.40875,215,2,3,0.38,1,34,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
40.00364,116.41356,148,1,1,0.13,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
40.08833,116.55217,295,1,1,0.21,1,365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
39.63557,115.59166,127,1,0,0.0,3,364,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
39.81098,116.37062,161,1,2,0.25,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
39.63229000000001,115.59094,141,1,0,0.0,3,364,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
39.93414,116.44429,591,1,12,1.49,1,16,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
39.85009,116.3322,242,1,5,0.73,12,352,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39.98983,116.33814,577,1,5,0.63,17,47,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
40.36386,115.99117,168,1,1,0.32,2,320,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
39.8406,116.37209,295,1,7,1.56,2,359,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40.06506,116.43197,181,1,5,0.65,1,91,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
40.35236,115.97873,396,1,1,0.15,5,181,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
40.35347,115.97928,369,1,0,0.0,5,181,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
39.89093,116.45896,456,1,18,2.44,1,77,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
39.92771,116.45529,597,30,0,0.0,222,364,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
39.63324,115.60079,161,1,0,0.0,12,87,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
39.78024,116.50173,483,1,1,0.28,2,179,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
39.89969,116.54912,329,1,6,0.83,4,360,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
39.80537,116.48994,255,1,0,0.0,5,365,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
39.80714,116.49084,141,1,9,1.31,5,362,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
39.98371,116.31933,221,1,0,0.0,14,198,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
39.80341,116.48844,248,1,1,0.12,5,365,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
39.8604,116.417,262,2,0,0.0,1,91,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
39.80476,116.48979,127,1,2,0.61,5,363,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
39.92193,116.6577,691,1,0,0.0,25,365,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
